tree,partition,operations_maximum,operations_optimized,ratio_of_savings,number_of_sites,number_of_taxa
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8976,4239,52.774064171122994,24,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8976,3380,62.34402852049911,24,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8976,3476,61.274509803921575,24,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9350,4288,54.13903743315508,25,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9350,3492,62.652406417112296,25,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9350,3671,60.73796791443851,25,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9724,4340,55.36816125051419,26,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9724,3604,62.93706293706294,26,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9724,3860,60.30440148087207,26,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,10098,4424,56.18934442463854,27,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,10098,3712,63.24024559318677,27,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,10098,4164,58.76411170528818,27,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,10472,4476,57.25744843391902,28,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,10472,3878,62.96791443850267,28,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,10472,4196,59.93124522536287,28,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,10846,4544,58.10437027475567,29,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,10846,3954,63.5441637470035,29,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,10846,4461,58.869629356444776,29,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,11220,4612,58.894830659536545,30,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,11220,4127,63.2174688057041,30,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,11220,4461,60.24064171122995,30,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,11594,4680,59.634293600138,31,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,11594,4220,63.60186303260307,31,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,11594,4538,60.859065033638096,31,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,11968,4752,60.29411764705882,32,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,11968,4332,63.80347593582888,32,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,11968,4662,61.04612299465241,32,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,12342,4824,60.91395235780263,33,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,12342,4428,64.12250850753524,33,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,12342,4774,61.31907308377896,33,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,12716,5006,60.632274300094366,34,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,12716,4521,64.44636678200692,34,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,12716,4806,62.20509594212016,34,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,13090,5087,61.13827349121467,35,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,13090,4690,64.1711229946524,35,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,13090,4874,62.765469824293355,35,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,13464,5268,60.87344028520499,36,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,13464,4690,65.1663695781343,36,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,13464,5138,61.83897801544861,36,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,13838,5470,60.47116635351929,37,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,13838,4814,65.2117357999711,37,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,13838,5294,61.7430264489088,37,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,14212,5538,61.032929918378834,38,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,14212,4887,65.61356600056291,38,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,14212,5362,62.27132001125809,38,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,14586,5718,60.79802550390786,39,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,14586,4964,65.96736596736596,39,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,14586,5474,62.47086247086248,39,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,14960,5892,60.61497326203209,40,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,14960,5052,66.22994652406418,40,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,14960,5631,62.359625668449205,40,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,15334,5964,61.10603886787531,41,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,15334,5145,66.44711099517411,41,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,15334,5663,63.06899700013043,41,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,15708,6076,61.31907308377896,42,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,15708,5221,66.76215940921824,42,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,15708,5755,63.36261777438248,42,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,16082,6149,61.76470588235294,43,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,16082,5298,67.05633627658251,43,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,16082,5771,64.11515980599428,43,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,16456,6396,61.13271754982985,44,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,16456,5386,67.2702965483714,44,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,16456,5875,64.29873602333495,44,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,16830,6464,61.592394533571,45,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,16830,5458,67.56981580510993,45,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,16830,5944,64.68211527035056,45,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,17204,6496,62.24133922343641,46,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,17204,5531,67.85049988374796,46,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,17204,6012,65.05463845617298,46,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,17578,6596,62.475822050290134,47,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,17578,5571,68.30697462737513,47,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,17578,6044,65.61611104790079,47,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,17952,6596,63.25757575757576,48,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,17952,5639,68.58845811051694,48,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,17952,6140,65.79768270944741,48,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,18326,6688,63.50540216086434,49,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,18326,5723,68.77114482156499,49,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,18326,6232,65.99367019535087,49,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,18700,6757,63.86631016042781,50,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,18700,5760,69.19786096256685,50,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,18700,6341,66.0909090909091,50,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,19074,6841,64.13442382300514,51,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,19074,5836,69.40337632379155,51,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,19074,6550,65.66006081577017,51,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,19448,6889,64.5773344302756,52,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,19448,5920,69.55985191279309,52,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,19448,6618,65.97079391197039,52,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,19822,6970,64.83704974271012,53,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,19822,6069,69.38250428816467,53,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,19822,6718,66.10836444354757,53,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,20196,7110,64.79500891265597,54,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,20196,6157,69.51376510200039,54,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,20196,6848,66.0922955040602,54,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,20570,7162,65.18230432668936,55,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,20570,6229,69.71803597472046,55,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,20570,7123,65.37190082644628,55,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,20944,7254,65.36478227654699,56,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,20944,6438,69.26088617265088,56,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,20944,7232,65.46982429335371,56,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,21318,7335,65.59245707852519,57,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,21318,6494,69.53748006379585,57,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,21318,7341,65.56431184914156,57,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,21692,7475,65.54029135165038,58,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,21692,6670,69.25133689839572,58,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,21692,7450,65.65554121335055,58,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,22066,7627,65.43551164687756,59,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,22066,6770,69.31931478292395,59,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,22066,7614,65.49442581346868,59,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,22440,7824,65.1336898395722,60,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,22440,6863,69.4162210338681,60,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,22440,7762,65.40998217468805,60,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,22814,7912,65.31954063294468,61,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,22814,6956,69.50995003068292,61,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,22814,7798,65.81923380380468,61,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,23188,8001,65.49508366396411,62,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,23188,7056,69.57046748318095,62,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,23188,7911,65.88321545627048,62,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,23562,8110,65.5801714625244,63,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,23562,7156,69.62906374671081,63,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,23562,8059,65.79662167897462,63,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,23936,8283,65.39522058823529,64,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,23936,7172,70.03676470588235,64,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,23936,8096,66.17647058823529,64,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,24310,8315,65.7959687371452,65,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,24310,7308,69.93829699712053,65,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,24310,8240,66.10448375154257,65,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,24684,8404,65.9536541889483,66,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,24684,7444,69.84281315832118,66,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,24684,8366,66.10760006481932,66,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,25058,8548,65.88714183095219,67,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,25058,7532,69.9417351743954,67,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,25058,8486,66.13456780269775,67,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,25432,8620,66.10569361434413,68,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,25432,7568,70.24221453287197,68,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,25432,8542,66.41239383453916,68,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,25806,8717,66.22103386809269,69,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,25806,7600,70.54948461598079,69,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,25806,8606,66.65116639541192,69,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,26180,8893,66.03132161955692,70,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,26180,7713,70.53857906799084,70,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,26180,8622,67.06646294881588,70,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,26554,9113,65.6812532951721,71,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,26554,7729,70.89327408300068,71,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,26554,8695,67.2554040822475,71,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,26928,9185,65.890522875817,72,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,26928,7801,71.03015448603684,72,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,26928,8804,67.30540701128936,72,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,27302,9293,65.9622005713867,73,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,27302,7914,71.01311259248406,73,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,27302,8876,67.48956120430738,73,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,27676,9409,66.00303512068217,74,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,27676,7934,71.3325625090331,74,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,27676,8985,67.53504841740136,74,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,28050,9493,66.15686274509804,75,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,28050,7934,71.71479500891266,75,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,28050,9053,67.72549019607843,75,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,28424,9561,66.36293273290177,76,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,28424,7954,72.01660568533633,76,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,28424,9122,67.90740219532789,76,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,28798,9645,66.50809083964164,77,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,28798,7970,72.3244669768734,77,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,28798,9334,67.58802694631572,77,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,29172,9713,66.70437405731523,78,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,29172,7990,72.6107226107226,78,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,29172,9390,67.81160016454135,78,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,29546,9786,66.87876531510187,79,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,29546,8010,72.8897312664997,79,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,29546,9520,67.77905638665132,79,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,29920,9966,66.69117647058823,80,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,29920,8083,72.9846256684492,80,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,29920,9568,68.02139037433155,80,58
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,3700,1241,66.45945945945945,10,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,3700,1974,46.64864864864865,10,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,3700,1683,54.51351351351351,10,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,4070,1322,67.51842751842752,11,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,4070,2102,48.353808353808354,11,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,4070,1890,53.56265356265356,11,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,4440,1530,65.54054054054053,12,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,4440,2179,50.92342342342342,12,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,4440,2097,52.77027027027027,12,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,4810,1812,62.32848232848232,13,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,4810,2255,53.118503118503114,13,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,4810,2324,51.68399168399168,13,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,5180,2174,58.03088803088803,14,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,5180,2420,53.28185328185329,14,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,5180,2417,53.33976833976835,14,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,5550,2536,54.306306306306304,15,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,5550,2496,55.02702702702703,15,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,5550,2592,53.2972972972973,15,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,5920,2901,50.99662162162162,16,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,5920,2569,56.60472972972973,16,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,5920,2718,54.08783783783784,16,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,6290,3005,52.22575516693164,17,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,6290,2745,56.35930047694754,17,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,6290,2888,54.0858505564388,17,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,6660,3121,53.13813813813814,18,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,6660,2878,56.78678678678679,18,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,6660,2961,55.54054054054054,18,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7030,3401,51.621621621621614,19,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7030,2982,57.58179231863443,19,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7030,3072,56.30156472261736,19,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7400,3729,49.608108108108105,20,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7400,3118,57.86486486486486,20,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7400,3109,57.98648648648649,20,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7770,3924,49.4980694980695,21,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7770,3186,58.99613899613899,21,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7770,3183,59.034749034749034,21,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8140,3972,51.203931203931205,22,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8140,3218,60.466830466830466,22,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8140,3293,59.54545454545455,22,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8510,4126,51.51586368977673,23,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8510,3295,61.28084606345476,23,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8510,3362,60.49353701527615,23,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8880,4215,52.53378378378378,24,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8880,3376,61.98198198198198,24,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8880,3472,60.9009009009009,24,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9250,4264,53.9027027027027,25,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9250,3488,62.29189189189189,25,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9250,3667,60.35675675675676,25,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9620,4316,55.13513513513514,26,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9620,3600,62.57796257796257,26,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9620,3856,59.91683991683991,26,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9990,4397,55.985985985985984,27,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9990,3708,62.88288288288288,27,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9990,4160,58.35835835835835,27,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,10360,4449,57.05598455598455,28,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,10360,3874,62.6061776061776,28,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,10360,4192,59.536679536679536,28,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,10730,4517,57.90307548928239,29,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,10730,3950,63.18732525629077,29,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,10730,4457,58.46225535880708,29,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,11100,4585,58.693693693693696,30,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,11100,4123,62.85585585585586,30,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,11100,4457,59.846846846846844,30,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,11470,4653,59.433304272013956,31,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,11470,4216,63.24324324324324,31,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,11470,4534,60.47079337401918,31,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,11840,4725,60.0929054054054,32,57
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,11840,4328,63.44594594594595,32,57
